Date,Day,Stratum,StartLatitude,StartLongitude,StationCode,Region,SubRegion,TimeStart,EC,AvgTemp,AvgTurbidity,AvgSecchi,AvgStartDepth,Method,NumberTows,TowDuration,TowDirection,Species,Catch,FL_Range,Expression,Stage,Mark
3/30/2023,Thursday,Lower Sacramento,38.0619,-121.82574,23-35-LSR05,West,Lower Sacramento River,8:09,165.15,10.7,37.42,0.45,8.19,Kodiak,4,10,U,CHNT,9,79-92,n/p,4,AdClipped
3/30/2023,Thursday,Lower Sacramento,38.0619,-121.82574,23-35-LSR05,West,Lower Sacramento River,8:09,165.15,10.7,37.42,0.45,8.19,Kodiak,4,10,U,CHN,1,63,n/p,4,None
3/30/2023,Thursday,Lower Sacramento,38.0619,-121.82574,23-35-LSR05,West,Lower Sacramento River,8:09,165.15,10.7,37.42,0.45,8.19,Kodiak,4,10,U,CHN,1,129,n/p,5,None
3/30/2023,Thursday,Lower Sacramento,38.0619,-121.82574,23-35-LSR05,West,Lower Sacramento River,8:09,165.15,10.7,37.42,0.45,8.19,Kodiak,4,10,U,RBTC,1,210,n/p,5,AdClipped
3/30/2023,Thursday,Southern Delta,37.97429,-121.52217,23-35-SD02,South,Mildred Island West,8:10,202.88,11.53,20.75,0.7,4.72,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/30/2023,Thursday,Southern Delta,37.91815,-121.57992,23-35-SD04,South,Rock Slough and Discovery Bay,9:56,175.45,11.25,23.78,0.57,3.12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/30/2023,Thursday,Suisun Bay,38.05807,-122.05498,23-35-SB07,Far West,West Suisun Bay,8:32,187.6,11.45,33.7,0.32,7.7,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/30/2023,Thursday,Suisun Bay,38.05713,-122.01167,23-35-SB03,West,Mid Suisun Bay,8:15,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/31/2023,Friday,Lower San Joaquin,38.02503,-121.74354,23-35-LSJ01,West,Lower San Joaquin River,9:22,191.03,11.8,19.67,0.57,7.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/31/2023,Friday,Lower San Joaquin,38.029,-121.77043,23-35-LSJ05,West,Lower San Joaquin River,8:05,178.6,11.67,22.62,0.54,14.82,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/3/2023,Monday,Lower Sacramento,38.08239,-121.72504,23-36-LSR01,North,Sacramento River Near Rio Vista,11:26,141.4,11.58,38.5,0.39,6.47,Kodiak,4,10,D,CHNT,1,79,n/p,4,AdClipped
4/3/2023,Monday,Lower Sacramento,38.08239,-121.72504,23-36-LSR01,North,Sacramento River Near Rio Vista,11:26,141.4,11.58,38.5,0.39,6.47,Kodiak,4,10,D,CHN,4,49-77,n/p,4,None
4/3/2023,Monday,Lower Sacramento,38.05251,-121.79939,23-36-LSR02,West,Lower Sacramento River,8:01,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/3/2023,Monday,Lower Sacramento,38.06198,-121.78644,23-36-LSR03,West,Lower Sacramento River,9:39,143.5,11.1,50.95,0.29,9.5,Kodiak,4,10,U,CHN,1,35,n/p,2,None
4/3/2023,Monday,Lower Sacramento,38.06198,-121.78644,23-36-LSR03,West,Lower Sacramento River,9:39,143.5,11.1,50.95,0.29,9.5,Kodiak,4,10,U,CHNT,3,80-83,n/p,4,AdClipped
4/3/2023,Monday,Lower Sacramento,38.06325,-121.82109,23-36-LSR06,West,Lower Sacramento River,8:20,137.5,10.97,60.75,0.26,9.38,Kodiak,4,10,U,CHNT,3,82-92,n/p,4,AdClipped
4/3/2023,Monday,Southern Delta,38.05701,-121.66217,23-36-SD06,South,Franks Tract,9:44,191.77,12.2,24.65,0.53,4.9,Kodiak,4,10,U,CHN,1,51,n/p,3,None
4/3/2023,Monday,Southern Delta,38.04138,-121.52615,23-36-SD01,South,Mildred Island West,8:14,199.82,12.6,17.35,0.67,8.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/3/2023,Monday,Southern Delta,37.98883,-121.51762,23-36-SD05,South,Mildred Island West,9:15,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/3/2023,Monday,Suisun Marsh,38.10381,-122.04772,23-36-SM01,West,Grizzly Bay,12:02,218,11.78,96.83,0.28,3.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/3/2023,Monday,Suisun Marsh,38.12321,-122.05862,23-36-SM02,West,Suisun Marsh,10:45,546.5,11.73,65.75,0.19,3.85,Kodiak,4,10,D,CHNT,1,80,n/p,4,AdClipped
4/3/2023,Monday,Suisun Marsh,38.12321,-122.05862,23-36-SM02,West,Suisun Marsh,10:45,546.5,11.73,65.75,0.19,3.85,Kodiak,4,10,D,CHN,1,79,n/p,4,None
4/3/2023,Monday,Suisun Marsh,38.12321,-122.05862,23-36-SM02,West,Suisun Marsh,10:45,546.5,11.73,65.75,0.19,3.85,Kodiak,4,10,D,CHNT,1,91,n/p,5,AdClipped
4/3/2023,Monday,Suisun Marsh,38.14235,-122.05979,23-36-SM03,West,Suisun Marsh,9:20,823.25,12.28,66.93,0.22,8.05,Kodiak,4,10,D,CHN,3,41-50,n/p,3,None
4/3/2023,Monday,Suisun Marsh,38.14235,-122.05979,23-36-SM03,West,Suisun Marsh,9:20,823.25,12.28,66.93,0.22,8.05,Kodiak,4,10,D,CHN,1,82,n/p,4,None
4/4/2023,Tuesday,Sac Deep Water Shipping Channel,38.43761,-121.60044,23-36-SSC02,North,Lower Sacramento River Shipping Channel,10:34,798,13.03,36.4,0.34,9.72,Kodiak,4,10,U,CHN,6,45-55,n/p,3,None
4/4/2023,Tuesday,Sac Deep Water Shipping Channel,38.32883,-121.6482,23-36-SSC03,North,Lower Sacramento River Shipping Channel,12:06,619,13.18,75.85,0.23,9.78,Kodiak,4,10,U,CHN,1,45,n/p,2,None
4/4/2023,Tuesday,Sac Deep Water Shipping Channel,38.48337,-121.5841,23-36-SSC01,North,Upper Sacramento River Shipping Channel,8:45,821.5,12.8,23.43,0.48,8.85,Kodiak,4,10,U,CHN,41,40-79,n/p,3,None
4/4/2023,Tuesday,Sac Deep Water Shipping Channel,38.48337,-121.5841,23-36-SSC01,North,Upper Sacramento River Shipping Channel,8:45,821.5,12.8,23.43,0.48,8.85,Kodiak,4,10,U,CHN,1,71,n/p,4,None
4/4/2023,Tuesday,Southern Delta,38.02298,-121.58308,23-36-SD04,South,Holland Cut,10:20,207.67,12.7,19.88,0.69,8.6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/4/2023,Tuesday,Southern Delta,38.02241,-121.56209,23-36-SD07,South,Holland Cut,11:35,199.88,12.5,15.7,0.84,7.4,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/4/2023,Tuesday,Southern Delta,37.96949,-121.57348,23-36-SD02,South,Old River,9:07,176.93,12.5,20.35,0.61,7.33,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/4/2023,Tuesday,Southern Delta,37.86071,-121.5723,23-36-SD03,South,Victoria Canal,8:30,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/4/2023,Tuesday,Western Delta,38.04023,-122.17197,23-36-WD01,Far West,Carquinez Strait,12:09,827.75,11.87,56.72,0.27,24.85,Kodiak,4,10,D,CHNT,1,89,n/p,4,AdClipped
4/4/2023,Tuesday,Western Delta,38.05796,-122.25168,23-36-WD02,Far West,Carquinez Strait,10:44,2766,12.05,73.78,0.2,11.62,Kodiak,4,10,D,CHNT,4,90-100,n/p,4,AdClipped
4/4/2023,Tuesday,Western Delta,38.05796,-122.25168,23-36-WD02,Far West,Carquinez Strait,10:44,2766,12.05,73.78,0.2,11.62,Kodiak,4,10,D,CHN,1,101,n/p,4,None
4/4/2023,Tuesday,Western Delta,38.05796,-122.25168,23-36-WD02,Far West,Carquinez Strait,10:44,2766,12.05,73.78,0.2,11.62,Kodiak,4,10,D,LFS,2,82-103,n/p,n/p,None
4/4/2023,Tuesday,Western Delta,38.06349,-122.28321,23-36-WD03,Far West,East San Pablo Bay,9:19,3034,11.87,70.05,0.24,8.25,Kodiak,4,10,U,CHNT,1,64,n/p,4,AdClipped
4/4/2023,Tuesday,Western Delta,38.06349,-122.28321,23-36-WD03,Far West,East San Pablo Bay,9:19,3034,11.87,70.05,0.24,8.25,Kodiak,4,10,U,LFS,4,25-29,n/p,n/p,None
4/5/2023,Wednesday,Cache Slough Liberty Island,38.23515,-121.68134,23-36-CS01,North,Cache Slough and Liberty Island,11:31,398.6,13.08,62.55,0.25,11.7,Kodiak,4,10,U,CHNT,1,118,n/p,4,AdClipped
4/5/2023,Wednesday,Cache Slough Liberty Island,38.23515,-121.68134,23-36-CS01,North,Cache Slough and Liberty Island,11:31,398.6,13.08,62.55,0.25,11.7,Kodiak,4,10,U,CHN,1,89,n/p,4,None
4/5/2023,Wednesday,Cache Slough Liberty Island,38.23515,-121.68134,23-36-CS01,North,Cache Slough and Liberty Island,11:31,398.6,13.08,62.55,0.25,11.7,Kodiak,4,10,U,CHNT,2,108-110,n/p,5,AdClipped
4/5/2023,Wednesday,Cache Slough Liberty Island,38.23515,-121.68134,23-36-CS01,North,Cache Slough and Liberty Island,11:31,398.6,13.08,62.55,0.25,11.7,Kodiak,4,10,U,CHN,2,100-119,n/p,5,None
4/5/2023,Wednesday,Cache Slough Liberty Island,38.28361,-121.68165,23-36-CS02,North,Cache Slough and Liberty Island,8:15,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Cache Slough Liberty Island,38.25177,-121.7235,23-36-CS03,North,Cache Slough and Liberty Island,8:27,306.4,12.9,34.77,0.44,6.38,Kodiak,4,10,U,CHN,1,50,n/p,4,None
4/5/2023,Wednesday,Cache Slough Liberty Island,38.25177,-121.7235,23-36-CS03,North,Cache Slough and Liberty Island,8:27,306.4,12.9,34.77,0.44,6.38,Kodiak,4,10,U,CHNT,1,89,n/p,5,AdClipped
4/5/2023,Wednesday,Cache Slough Liberty Island,38.28807,-121.71727,23-36-CS04,North,Cache Slough and Liberty Island,10:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Cache Slough Liberty Island,38.24823,-121.68691,23-36-CS05,North,Cache Slough and Liberty Island,10:10,368.35,12.8,46.7,0.33,8.85,Kodiak,4,10,U,CHN,1,101,n/p,5,None
4/5/2023,Wednesday,Lower San Joaquin,38.01935,-121.78335,23-36-LSJ03,West,Lower San Joaquin River,8:21,181.85,12.22,25.97,0.42,2.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Lower San Joaquin,38.04638,-121.70341,23-36-LSJ04,West,Lower San Joaquin River,9:40,163.65,12.2,31.15,0.48,7.18,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Lower San Joaquin,38.08606,-121.67881,23-36-LSJ06,West,San Joaquin at Twitchell Island,10:54,160.2,12.5,25.13,0.55,16,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Suisun Bay,38.0478,-122.09662,23-36-SB05,Far West,West Suisun Bay,9:06,199.08,11.78,34.05,0.33,15.35,Kodiak,4,10,U,CHNT,1,86,n/p,4,AdClipped
4/5/2023,Wednesday,Suisun Bay,38.0958,-122.0518,23-36-SB03,West,Mid Suisun Bay,10:28,193.85,11.53,44.18,0.33,8.3,Kodiak,4,10,D,CHN,1,46,n/p,3,None
4/5/2023,Wednesday,Suisun Bay,38.0958,-122.0518,23-36-SB03,West,Mid Suisun Bay,10:28,193.85,11.53,44.18,0.33,8.3,Kodiak,4,10,D,CHNT,2,80-86,n/p,4,AdClipped
4/5/2023,Wednesday,Suisun Bay,38.0958,-122.0518,23-36-SB03,West,Mid Suisun Bay,10:28,193.85,11.53,44.18,0.33,8.3,Kodiak,4,10,D,CHN,1,69,n/p,4,None
4/5/2023,Wednesday,Suisun Bay,38.05872,-122.02663,23-36-SB06,West,Mid Suisun Bay,8:45,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/5/2023,Wednesday,Suisun Bay,38.1016,-122.048,23-36-SB07,West,Mid Suisun Bay,11:40,199.15,11.65,42.98,0.31,5.62,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/6/2023,Thursday,Lower Sacramento,38.13137,-121.68946,23-36-LSR04,North,Sacramento River Near Rio Vista,10:42,143.07,11.75,44.25,0.45,4.23,Kodiak,4,10,U,CHNT,1,80,n/p,4,AdClipped
4/6/2023,Thursday,Lower Sacramento,38.10724,-121.71749,23-36-LSR05,North,Sacramento River Near Rio Vista,9:23,176.95,12.03,44.5,0.41,9.72,Kodiak,4,10,U,CHN,1,105,n/p,4,None
4/6/2023,Thursday,Lower Sacramento,38.07633,-121.76629,23-36-LSR07,West,Lower Sacramento River,8:07,677.05,12.05,43.88,0.44,9.72,Kodiak,4,10,U,CHN,2,61-66,n/p,4,None
4/6/2023,Thursday,Lower Sacramento,38.07633,-121.76629,23-36-LSR07,West,Lower Sacramento River,8:07,677.05,12.05,43.88,0.44,9.72,Kodiak,4,10,U,RBTC,2,201-245,n/p,5,AdClipped
4/6/2023,Thursday,Lower San Joaquin,38.066,-121.5599,23-36-LSJ01,South,San Joaquin at Prisoners Point,7:53,168.83,12.97,16.32,0.61,16.05,Kodiak,4,10,U,CHN,1,68,n/p,4,None
4/6/2023,Thursday,Lower San Joaquin,38.09427,-121.66601,23-36-LSJ02,South,San Joaquin at Twitchell Island,9:19,161.05,12.6,23.9,0.51,7.45,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/6/2023,Thursday,Lower San Joaquin,38.0896,-121.62993,23-36-LSJ05,South,San Joaquin at Twitchell Island,10:01,162.05,41.58,25.12,0.52,6.93,Kodiak,4,10,U,CHN,1,48,n/p,3,None
4/6/2023,Thursday,Suisun Bay,38.06913,-121.84197,23-36-SB01,West,Confluence,11:15,218.05,12.2,34.48,0.39,6.3,Kodiak,4,10,U,CHNT,2,83-92,n/p,4,AdClipped
4/6/2023,Thursday,Suisun Bay,38.06913,-121.84197,23-36-SB01,West,Confluence,11:15,218.05,12.2,34.48,0.39,6.3,Kodiak,4,10,U,CHN,1,83,n/p,4,None
4/6/2023,Thursday,Suisun Bay,38.06417,-121.96149,23-36-SB04,West,Honker Bay,8:25,178.03,11.97,36.2,0.36,4.1,Kodiak,4,10,U,CHNT,1,84,n/p,4,AdClipped
4/6/2023,Thursday,Suisun Bay,38.05858,-122.99937,23-36-SB02,West,Mid Suisun Bay,9:40,192.3,12.37,37.97,0.39,11.82,Kodiak,4,10,U,CHNT,2,86-90,n/p,4,AdClipped
4/6/2023,Thursday,Suisun Bay,38.05858,-122.99937,23-36-SB02,West,Mid Suisun Bay,9:40,192.3,12.37,37.97,0.39,11.82,Kodiak,4,10,U,CHN,1,73,n/p,n/p,None
4/6/2023,Thursday,Suisun Bay,38.05858,-122.99937,23-36-SB02,West,Mid Suisun Bay,9:40,192.3,12.37,37.97,0.39,11.82,Kodiak,4,10,U,RBTC,1,237,n/p,5,AdClipped
4/10/2023,Monday,Lower Sacramento,38.08402,-121.71286,23-37-LSR04,North,Sacramento River Near Rio Vista,11:37,150.88,13.75,24.57,0.75,6.38,Kodiak,4,10,U,LFS,1,86,n/p,n/p,None
4/10/2023,Monday,Lower Sacramento,38.06182,-121.82232,23-37-LSR01,West,Lower Sacramento River,10:07,176.15,13.47,30.15,0.65,11.05,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/10/2023,Monday,Lower Sacramento,38.04088,-121.78639,23-37-LSR02,West,Lower Sacramento River,8:12,170.1,13.5,19,0.64,4.4,Kodiak,1,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/10/2023,Monday,Lower Sacramento,38.06425,-121.79455,23-37-LSR05,West,Lower Sacramento River,8:52,195.9,13.3,23.67,0.63,9.72,Kodiak,4,10,U,CHNT,1,88,n/p,4,AdClipped
4/10/2023,Monday,Southern Delta,38.0579,-121.6222,23-37-SD03,South,Franks Tract,8:43,150.75,14.67,14.88,1.09,6.7,Kodiak,4,10,U,CHN,1,53,n/p,3,None
4/10/2023,Monday,Southern Delta,38.05853,-121.59485,23-37-SD04,South,Franks Tract,7:25,179.82,14.75,11.65,1.08,3.2,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/10/2023,Monday,Southern Delta,38.02958,-121.56797,23-37-SD01,South,Holland Cut,10:10,191.6,15.18,18.55,1.1,6.58,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/10/2023,Monday,Suisun Marsh,38.1046,-122.06105,23-37-SM03,West,Grizzly Bay,8:20,317.92,13.97,54.38,0.3,3.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/10/2023,Monday,Suisun Marsh,38.16992,-122.02091,23-37-SM01,West,Suisun Marsh,9:43,1181.5,14.27,74.77,0.25,8.8,Kodiak,4,10,U,CHNT,2,87-100,n/p,5,AdClipped
4/10/2023,Monday,Suisun Marsh,38.18437,-121.98522,23-37-SM02,West,Suisun Marsh,11:15,1086.25,14.35,64.35,0.24,6.68,Kodiak,4,10,U,CHN,1,88,n/p,4,None
4/10/2023,Monday,Suisun Marsh,38.18437,-121.98522,23-37-SM02,West,Suisun Marsh,11:15,1086.25,14.35,64.35,0.24,6.68,Kodiak,4,10,U,CHNT,2,98-110,n/p,5,AdClipped
4/11/2023,Tuesday,Southern Delta,37.98121,-121.53393,23-37-SD02,South,Mildred Island West,7:24,174.94,15.58,10.5,1.21,6.72,Kodiak,5,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/11/2023,Tuesday,Southern Delta,37.92997,-121.55829,23-37-SD05,South,Old River,10:18,175.35,15.72,16.37,0.9,7.27,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/11/2023,Tuesday,Lower Sacramento,38.15744,-121.68366,23-37-LSR03,North,Sacramento River Near Rio Vista,11:17,154.15,13.6,18.33,0.64,6.2,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/11/2023,Tuesday,Lower Sacramento,38.10914,-121.71463,23-37-LSR06,North,Sacramento River Near Rio Vista,9:44,224.75,14,14.15,0.67,9.32,Kodiak,4,10,U,CHN,2,73-95,n/p,5,None
4/11/2023,Tuesday,Lower Sacramento,38.11197,-121.68241,23-37-LSR07,North,Sacramento River Near Rio Vista,8:11,149.68,13.97,11.5,1.02,11.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Cache Slough Liberty Island,38.32914,-121.68109,23-37-CS01,North,Cache Slough and Liberty Island,8:10,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Cache Slough Liberty Island,38.2355,-121.68151,23-37-CS02,North,Cache Slough and Liberty Island,11:56,296.23,15.5,18.92,0.61,12.32,Kodiak,4,10,U,CHNT,2,78-81,n/p,4,AdClipped
4/12/2023,Wednesday,Cache Slough Liberty Island,38.27255,-121.70591,23-37-CS03,North,Cache Slough and Liberty Island,8:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Cache Slough Liberty Island,38.24513,-121.69654,23-37-CS04,North,Cache Slough and Liberty Island,8:50,233.47,14.62,18.1,0.61,6.32,Kodiak,4,10,D,CHN,1,80,n/p,5,None
4/12/2023,Wednesday,Cache Slough Liberty Island,38.26842,-121.70003,23-37-CS05,North,Cache Slough and Liberty Island,8:21,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Cache Slough Liberty Island,38.24617,-121.70787,23-37-CS06,North,Cache Slough and Liberty Island,8:39,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Cache Slough Liberty Island,38.25951,-121.67058,23-37-CS07,North,Cache Slough and Liberty Island,10:27,491.25,17.92,27.15,0.43,8.47,Kodiak,4,10,U,CHNT,1,71,n/p,4,AdClipped
4/12/2023,Wednesday,Cache Slough Liberty Island,38.25951,-121.67058,23-37-CS07,North,Cache Slough and Liberty Island,10:27,491.25,17.92,27.15,0.43,8.47,Kodiak,4,10,U,CHN,2,92-95,n/p,4,None
4/12/2023,Wednesday,Cache Slough Liberty Island,38.25951,-121.67058,23-37-CS07,North,Cache Slough and Liberty Island,10:27,491.25,17.92,27.15,0.43,8.47,Kodiak,4,10,U,CHN,8,94-107,n/p,5,None
4/12/2023,Wednesday,Lower San Joaquin,38.06984,-121.67971,23-37-LSJ01,South,San Joaquin at Twitchell Island,9:22,167.35,14.75,13.4,0.89,4.47,Kodiak,4,10,D,RBTC,1,245,n/p,5,AdClipped
4/12/2023,Wednesday,Lower San Joaquin,38.08975,-121.63503,23-37-LSJ02,South,San Joaquin at Twitchell Island,8:05,161.12,14.7,11.12,0.96,14.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Lower San Joaquin,38.04146,-121.70132,23-37-LSJ04,West,Lower San Joaquin River,10:50,174.43,14.92,15.75,0.84,4.92,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Suisun Bay,38.04824,-121.91357,23-37-SB12,West,Confluence,8:58,206.93,14.2,25.45,n/p,8.43,Kodiak,4,10,U,CHN,1,104,n/p,5,None
4/12/2023,Wednesday,Suisun Bay,38.07226,-121.96708,23-37-SB07,West,Honker Bay,8:10,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Suisun Bay,38.09081,-122.01542,23-37-SB06,West,Mid Suisun Bay,8:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Suisun Bay,38.06039,-121.99375,23-37-SB09,West,Mid Suisun Bay,8:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Suisun Bay,38.08495,-122.03758,23-37-SB10,West,Mid Suisun Bay,8:30,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/12/2023,Wednesday,Suisun Bay,38.06625,-121.97159,23-37-SB11,West,Mid Suisun Bay,8:40,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/13/2023,Thursday,Lower San Joaquin,38.06413,-121.53025,23-37-LSJ03,South,San Joaquin at Prisoners Point,8:09,170.88,15.47,10.15,0.98,8.8,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/13/2023,Thursday,Lower San Joaquin,38.10028,-121.58581,23-37-LSJ05,South,San Joaquin at Prisoners Point,10:26,150.65,14.88,14.72,0.86,7.05,Kodiak,4,10,D,CHN,1,69,n/p,3,None
4/13/2023,Thursday,Lower San Joaquin,38.08458,-121.56785,23-37-LSJ06,South,San Joaquin at Prisoners Point,9:30,148.45,14.5,15.8,0.83,9,Kodiak,2,10,D,CHNT,1,92,n/p,4,AdClipped
4/13/2023,Thursday,Western Delta,38.05532,-122.17246,23-37-WD04,Far West,Carquinez Strait,8:30,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/13/2023,Thursday,Western Delta,38.05014,-122.26932,23-37-WD01,Far West,East San Pablo Bay,8:58,7259,13.83,21.98,0.57,4.32,Kodiak,4,10,U,CHN,3,98-100,n/p,5,None
4/13/2023,Thursday,Suisun Bay,38.06031,-122.07316,23-37-SB01,Far West,West Suisun Bay,11:17,234.25,14.58,25.02,0.53,8.97,Kodiak,4,10,U,CHNT,7,92-109,n/p,5,AdClipped
4/13/2023,Thursday,Suisun Bay,38.06031,-122.07316,23-37-SB01,Far West,West Suisun Bay,11:17,234.25,14.58,25.02,0.53,8.97,Kodiak,4,10,U,CHN,1,104,n/p,5,None
4/13/2023,Thursday,Suisun Bay,38.06031,-122.07316,23-37-SB01,Far West,West Suisun Bay,11:17,234.25,14.58,25.02,0.53,8.97,Kodiak,4,10,U,RBTC,1,106,n/p,5,AdClipped
4/14/2023,Friday,Sac Deep Water Shipping Channel,38.4251,-121.60639,23-37-SSC01,North,Lower Sacramento River Shipping Channel,9:42,762.5,14.75,45.98,0.29,10.22,Kodiak,4,10,D,CHN,1,72,n/p,5,None
4/14/2023,Friday,Sac Deep Water Shipping Channel,38.24284,-121.67068,23-37-SSC03,North,Lower Sacramento River Shipping Channel,8:02,246.23,14.35,24.32,0.41,6.87,Kodiak,4,10,D,CHN,3,47-59,n/p,3,None
4/14/2023,Friday,Sac Deep Water Shipping Channel,38.24284,-121.67068,23-37-SSC03,North,Lower Sacramento River Shipping Channel,8:02,246.23,14.35,24.32,0.41,6.87,Kodiak,4,10,D,CHNT,1,77,n/p,4,AdClipped
4/14/2023,Friday,Sac Deep Water Shipping Channel,38.56479,-121.55206,23-37-SSC02,North,Upper Sacramento River Shipping Channel,11:20,606.75,15.25,8.52,1.8,11.82,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/14/2023,Friday,Suisun Bay,38.08537,-122.09058,23-37-SB03,Far West,West Suisun Bay,9:23,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
4/14/2023,Friday,Suisun Bay,38.05482,-122.06009,23-37-SB05,Far West,West Suisun Bay,9:44,445.18,17.45,20.88,0.6,8.88,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/14/2023,Friday,Suisun Bay,38.09763,-122.06295,23-37-SB02,West,Mid Suisun Bay,8:17,321.55,14.67,28.88,0.52,11.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
4/17/2023,Monday,Lower San Joaquin,38.07881,-121.57685,23-38-LSJ01,South,San Joaquin at Prisoners Point,9:33,156.85,15.15,n/p,0.88,5.05,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
4/17/2023,Monday,Lower San Joaquin,38.06192,-121.53003,23-38-LSJ02,South,San Joaquin at Prisoners Point,8:10,156.22,15.47,n/p,0.97,8.93,Kodiak,4,10,U,CHN,1,75,n/p,4,None
4/17/2023,Monday,Lower San Joaquin,38.09868,-121.62549,23-38-LSJ05,South,San Joaquin at Twitchell Island,10:38,148.4,15.1,n/p,0.73,7.65,Kodiak,2,10,U,CHNT,1,74,n/p,4,AdClipped
4/17/2023,Monday,Sac Deep Water Shipping Channel,38.39061,-121.62139,23-38-SSC01,North,Lower Sacramento River Shipping Channel,13:05,705.75,14.9,60.95,0.37,7.5,Kodiak,4,10,D,CHNT,1,100,n/p,5,AdClipped
